bic,bic_denominacion,eswiki_titulo,eswiki_url,id_bic,id_bic_canarias
http://www.wikidata.org/entity/Q5909934,iglesia de San Antonio de Padua (Granadilla de Abona),Iglesia de San Antonio de Padua (Granadilla de Abona),https://es.wikipedia.org/wiki/Iglesia_de_San_Antonio_de_Padua_(Granadilla_de_Abona),RI-51-0010623,
http://www.wikidata.org/entity/Q5909980,iglesia de San Bartolomé (San Bartolomé),Iglesia de San Bartolomé (San Bartolomé),https://es.wikipedia.org/wiki/Iglesia_de_San_Bartolom%C3%A9_(San_Bartolom%C3%A9),RI-51-0010739,
http://www.wikidata.org/entity/Q5909992,iglesia de San Bartolomé (Tejina),Iglesia de San Bartolomé (Tejina),https://es.wikipedia.org/wiki/Iglesia_de_San_Bartolom%C3%A9_(Tejina),RI-51-0009029,
http://www.wikidata.org/entity/Q5910005,iglesia de San Benito Abad (San Cristóbal de La Laguna),Iglesia de San Benito Abad (San Cristóbal de La Laguna),https://es.wikipedia.org/wiki/Iglesia_de_San_Benito_Abad_(San_Crist%C3%B3bal_de_La_Laguna),RI-51-0011097,
http://www.wikidata.org/entity/Q5910336,iglesia de San José,Iglesia de San José (Breña Baja),https://es.wikipedia.org/wiki/Iglesia_de_San_Jos%C3%A9_(Bre%C3%B1a_Baja),RI-51-0008682,
http://www.wikidata.org/entity/Q5910365,iglesia de San José,Iglesia de San José (San Juan de la Rambla),https://es.wikipedia.org/wiki/Iglesia_de_San_Jos%C3%A9_(San_Juan_de_la_Rambla),RI-51-0007210,
http://www.wikidata.org/entity/Q5910492,iglesia de San Juan Bautista,Iglesia de San Juan Bautista (Puntallana),https://es.wikipedia.org/wiki/Iglesia_de_San_Juan_Bautista_(Puntallana),RI-51-0007038,
http://www.wikidata.org/entity/Q5910514,iglesia de San Juan Bautista,Iglesia de San Juan Bautista (Villa de Arico),https://es.wikipedia.org/wiki/Iglesia_de_San_Juan_Bautista_(Villa_de_Arico),RI-51-0008724,
http://www.wikidata.org/entity/Q5910699,iglesia de San Lázaro,Iglesia de San Lázaro (San Cristóbal de La Laguna),https://es.wikipedia.org/wiki/Iglesia_de_San_L%C3%A1zaro_(San_Crist%C3%B3bal_de_La_Laguna),RI-51-0011095,
http://www.wikidata.org/entity/Q5910712,iglesia de San Marcos,Iglesia de San Marcos (Icod de los Vinos),https://es.wikipedia.org/wiki/Iglesia_de_San_Marcos_(Icod_de_los_Vinos),RI-51-0007427,
http://www.wikidata.org/entity/Q5910930,iglesia de San Miguel Arcángel,Iglesia de San Miguel Arcángel (Tuineje),https://es.wikipedia.org/wiki/Iglesia_de_San_Miguel_Arc%C3%A1ngel_(Tuineje),RI-51-0008730,
http://www.wikidata.org/entity/Q5911002,iglesia de San Nicolás de Bari (Las Manchas),Iglesia de San Nicolás de Bari (Las Manchas),https://es.wikipedia.org/wiki/Iglesia_de_San_Nicol%C3%A1s_de_Bari_(Las_Manchas),RI-51-0007209,
http://www.wikidata.org/entity/Q5911170,iglesia de San Pedro Apóstol (El Sauzal),Iglesia de San Pedro Apóstol (El Sauzal),https://es.wikipedia.org/wiki/Iglesia_de_San_Pedro_Ap%C3%B3stol_(El_Sauzal),ARI-51-0007415,
http://www.wikidata.org/entity/Q5912035,iglesia de Santa Úrsula (Santa Úrsula),Iglesia de Santa Úrsula (Santa Úrsula),https://es.wikipedia.org/wiki/Iglesia_de_Santa_%C3%9Arsula_(Santa_%C3%9Arsula),RI-51-0011607,
http://www.wikidata.org/entity/Q5912213,iglesia de Santo Domingo de Guzmán (San Cristóbal de La Laguna),Iglesia de Santo Domingo de Guzmán (San Cristóbal de La Laguna),https://es.wikipedia.org/wiki/Iglesia_de_Santo_Domingo_de_Guzm%C3%A1n_(San_Crist%C3%B3bal_de_La_Laguna),RI-51-0008722,
http://www.wikidata.org/entity/Q59155748,Torreón de Gando,Torreón de Gando,https://es.wikipedia.org/wiki/Torre%C3%B3n_de_Gando,,
http://www.wikidata.org/entity/Q59213382,Conjunto arqueológico de Acusa,Conjunto arqueológico de Acusa,https://es.wikipedia.org/wiki/Conjunto_arqueol%C3%B3gico_de_Acusa,ARI-55-0000442,
http://www.wikidata.org/entity/Q59243833,Calle Perojo (Las Palmas de Gran Canaria),,,ARI-53-0000518,
http://www.wikidata.org/entity/Q5962729,La Casa Amarilla,La Casa Amarilla,https://es.wikipedia.org/wiki/La_Casa_Amarilla,RI-51-0009204,1109
http://www.wikidata.org/entity/Q5968885,Lago Martiánez,Lago Martiánez,https://es.wikipedia.org/wiki/Lago_Marti%C3%A1nez,RI-52-0000077,1002
http://www.wikidata.org/entity/Q599116,iglesia Matriz de la Concepción,Iglesia Matriz de la Concepción (Santa Cruz de Tenerife),https://es.wikipedia.org/wiki/Iglesia_Matriz_de_la_Concepci%C3%B3n_(Santa_Cruz_de_Tenerife),RI-51-0004924-00001,
